Jaar;Maand;Dag;Uur;Aantal_check_ins;Referentie_pre_COVID_19;Referentie_vorig_jaar;Delta_actueel_pre_COVID_19;Delta_actueel_vorig_jaar
2021;8;17;14;1243;1685;1063;-0.26;0.17
2021;8;17;15;1346;1979;1152;-0.32;0.17
2021;8;17;16;1518;2605;1296;-0.42;0.17
2021;8;17;17;1674;3192;1391;-0.48;0.2
2021;8;17;18;1181;1947;966;-0.39;0.22
2021;8;17;19;702;1078;593;-0.35;0.18
2021;8;17;20;555;763;477;-0.27;0.16
2021;8;17;21;492;689;432;-0.29;0.14
2021;8;17;22;414;623;370;-0.34;0.12
2021;8;17;23;302;440;240;-0.31;0.26
2021;8;18;0;115;148;84;-0.22;0.36
2021;8;18;1;12;20;11;-0.4;0.11
2021;8;18;2;5;9;4;-0.44;0.36
2021;8;18;3;5;10;4;-0.46;0.37
2021;8;18;4;14;23;12;-0.4;0.14
2021;8;18;5;117;182;107;-0.35;0.1
2021;8;18;6;477;904;440;-0.47;0.08
2021;8;18;7;906;1983;844;-0.54;0.07
2021;8;18;8;1086;2298;985;-0.53;0.1
2021;8;18;9;954;1546;821;-0.38;0.16
2021;8;18;10;946;1281;777;-0.26;0.22
2021;8;18;11;1058;1385;869;-0.24;0.22
2021;8;18;12;1182;1600;990;-0.26;0.19
2021;8;18;13;1247;1634;1018;-0.24;0.23
2021;8;18;14;1297;1693;1054;-0.23;0.23
2021;8;18;15;1406;1947;1125;-0.28;0.25
2021;8;18;16;1532;2466;1245;-0.38;0.23
2021;8;18;17;1659;2963;1315;-0.44;0.26
2021;8;18;18;1181;1876;944;-0.37;0.25
2021;8;18;19;736;1073;624;-0.31;0.18
2021;8;18;20;615;818;502;-0.25;0.23
2021;8;18;21;544;766;461;-0.29;0.18
2021;8;18;22;451;625;396;-0.28;0.14
2021;8;18;23;316;409;260;-0.23;0.21
2021;8;19;0;123;146;93;-0.16;0.33
2021;8;19;1;12;20;11;-0.4;0.05
2021;8;19;2;5;10;4;-0.51;0.23
2021;8;19;3;6;11;5;-0.43;0.31
2021;8;19;4;13;23;12;-0.41;0.16
2021;8;19;5;120;188;107;-0.36;0.12
2021;8;19;6;492;957;449;-0.49;0.09
2021;8;19;7;962;2138;883;-0.55;0.09
2021;8;19;8;1160;2509;1034;-0.54;0.12
2021;8;19;9;952;1569;826;-0.39;0.15
2021;8;19;10;933;1244;770;-0.25;0.21
2021;8;19;11;1043;1336;868;-0.22;0.2
2021;8;19;12;1177;1535;992;-0.23;0.19
2021;8;19;13;1256;1583;1027;-0.21;0.22
2021;8;19;14;1312;1680;1079;-0.22;0.22
2021;8;19;15;1414;1949;1169;-0.27;0.21
2021;8;19;16;1615;2520;1290;-0.36;0.25
2021;8;19;17;1746;3068;1367;-0.43;0.28
2021;8;19;18;1237;1936;978;-0.36;0.26
2021;8;19;19;777;1124;648;-0.31;0.2
2021;8;19;20;645;876;540;-0.26;0.2
2021;8;19;21;601;873;536;-0.31;0.12
2021;8;19;22;519;707;454;-0.27;0.15
2021;8;19;23;345;478;299;-0.28;0.15
2021;8;20;0;147;189;109;-0.22;0.35
2021;8;20;1;14;26;14;-0.45;0.01
2021;8;20;2;6;14;6;-0.54;0.15
2021;8;20;3;7;15;5;-0.52;0.34
2021;8;20;4;15;30;12;-0.51;0.18
2021;8;20;5;114;174;104;-0.35;0.09
2021;8;20;6;437;750;408;-0.42;0.07
2021;8;20;7;799;1602;791;-0.5;0.01
2021;8;20;8;979;1957;938;-0.5;0.04
2021;8;20;9;929;1428;794;-0.35;0.17
2021;8;20;10;969;1254;777;-0.23;0.25
2021;8;20;11;1123;1386;897;-0.19;0.25
2021;8;20;12;1277;1597;1048;-0.2;0.22
2021;8;20;13;1368;1673;1100;-0.18;0.24
2021;8;20;14;1437;1746;1157;-0.18;0.24
2021;8;20;15;1532;1953;1250;-0.22;0.23
2021;8;20;16;1621;2274;1304;-0.29;0.24
2021;8;20;17;1634;2516;1317;-0.35;0.24
2021;8;20;18;1329;1846;1053;-0.28;0.26
2021;8;20;19;911;1221;730;-0.25;0.25
2021;8;20;20;755;965;594;-0.22;0.27
2021;8;20;21;676;882;530;-0.23;0.27
2021;8;20;22;579;773;456;-0.25;0.27
2021;8;20;23;474;656;374;-0.28;0.27
2021;8;21;0;268;338;187;-0.21;0.44
2021;8;21;1;34;73;32;-0.54;0.05
2021;8;21;2;13;34;12;-0.63;0.05
2021;8;21;3;10;29;9;-0.64;0.19
2021;8;21;4;14;36;11;-0.62;0.21
2021;8;21;5;32;58;27;-0.45;0.2
2021;8;21;6;108;155;92;-0.3;0.18
2021;8;21;7;256;333;211;-0.23;0.21
2021;8;21;8;472;604;383;-0.22;0.23
2021;8;21;9;701;870;535;-0.19;0.31
2021;8;21;10;877;1101;644;-0.2;0.36
2021;8;21;11;1046;1345;775;-0.22;0.35
2021;8;21;12;1182;1527;865;-0.23;0.37
2021;8;21;13;1305;1669;942;-0.22;0.38
2021;8;21;14;1260;1642;943;-0.23;0.34
2021;8;21;15;1223;1570;919;-0.22;0.33
2021;8;21;16;1227;1522;882;-0.19;0.39
2021;8;21;17;1167;1470;840;-0.21;0.39
2021;8;21;18;986;1245;705;-0.21;0.4
2021;8;21;19;783;1016;568;-0.23;0.38
2021;8;21;20;687;901;512;-0.24;0.34
2021;8;21;21;600;849;463;-0.29;0.29
2021;8;21;22;544;811;432;-0.33;0.26
2021;8;21;23;465;739;344;-0.37;0.35
2021;8;22;0;262;385;176;-0.32;0.49
2021;8;22;1;38;86;33;-0.56;0.14
2021;8;22;2;14;43;13;-0.66;0.09
2021;8;22;3;10;38;8;-0.74;0.27
2021;8;22;4;13;41;11;-0.69;0.14
2021;8;22;5;25;52;21;-0.53;0.18
2021;8;22;6;38;61;31;-0.39;0.2
2021;8;22;7;112;174;97;-0.36;0.16
2021;8;22;8;224;318;188;-0.3;0.19
2021;8;22;9;388;518;306;-0.25;0.27
2021;8;22;10;549;699;427;-0.21;0.29
2021;8;22;11;727;916;572;-0.21;0.27
2021;8;22;12;831;1095;654;-0.24;0.27
2021;8;22;13;909;1219;737;-0.25;0.23
2021;8;22;14;915;1226;735;-0.25;0.24
2021;8;22;15;893;1181;711;-0.24;0.26
2021;8;22;16;901;1173;692;-0.23;0.3
2021;8;22;17;839;1131;683;-0.26;0.23
2021;8;22;18;725;961;598;-0.25;0.21
2021;8;22;19;635;822;532;-0.23;0.19
2021;8;22;20;576;736;484;-0.22;0.19
2021;8;22;21;495;656;407;-0.25;0.21
2021;8;22;22;371;573;321;-0.35;0.16
2021;8;22;23;241;439;211;-0.45;0.14
2021;8;23;0;93;140;73;-0.33;0.28
2021;8;23;1;10;19;9;-0.49;0.06
2021;8;23;2;4;8;4;-0.47;0.18
2021;8;23;3;6;9;4;-0.36;0.41
2021;8;23;4;13;22;12;-0.4;0.08
2021;8;23;5;128;191;112;-0.33;0.14
2021;8;23;6;525;976;474;-0.46;0.11
2021;8;23;7;1042;2095;945;-0.5;0.1
2021;8;23;8;1221;2298;1031;-0.47;0.18
2021;8;23;9;918;1357;767;-0.32;0.2
2021;8;23;10;899;1091;735;-0.18;0.22
2021;8;23;11;1070;1218;858;-0.12;0.25
2021;8;23;12;1219;1422;1000;-0.14;0.22
2021;8;23;13;1284;1457;1041;-0.12;0.23
2021;8;23;14;1344;1523;1111;-0.12;0.21
2021;8;23;15;1429;1779;1213;-0.2;0.18
2021;8;23;16;1602;2375;1330;-0.33;0.2
2021;8;23;17;1707;2961;1379;-0.42;0.24
2021;8;23;18;1195;1719;938;-0.31;0.27
2021;8;23;19;753;913;579;-0.18;0.3
2021;8;23;20;630;700;464;-0.1;0.36
2021;8;23;21;563;626;410;-0.1;0.37
2021;8;23;22;440;510;344;-0.14;0.28
2021;8;23;23;289;344;223;-0.16;0.3
2021;8;24;0;112;123;73;-0.09;0.54
2021;8;24;1;11;17;9;-0.31;0.21
2021;8;24;2;5;9;4;-0.43;0.37
2021;8;24;3;5;9;4;-0.43;0.24
2021;8;24;4;14;22;11;-0.37;0.24
2021;8;24;5;125;191;109;-0.35;0.14
2021;8;24;6;564;1030;461;-0.45;0.22
2021;8;24;7;1196;2260;889;-0.47;0.35
2021;8;24;8;1450;2551;1023;-0.43;0.42
2021;8;24;9;1151;1552;818;-0.26;0.41
2021;8;24;10;1081;1260;765;-0.14;0.41
2021;8;24;11;1210;1364;868;-0.11;0.39
2021;8;24;12;1375;1565;993;-0.12;0.39
2021;8;24;13;1439;1597;1024;-0.1;0.41
2021;8;24;14;1489;1685;1063;-0.12;0.4
2021;8;24;15;1586;1979;1152;-0.2;0.38
2021;8;24;16;1775;2605;1296;-0.32;0.37
2021;8;24;17;1896;3192;1391;-0.41;0.36
2021;8;24;18;1328;1947;966;-0.32;0.37
2021;8;24;19;844;1078;593;-0.22;0.42
2021;8;24;20;687;763;477;-0.1;0.44
2021;8;24;21;620;689;432;-0.1;0.44
2021;8;24;22;504;623;370;-0.19;0.36
2021;8;24;23;362;440;240;-0.18;0.51
2021;8;25;0;135;148;84;-0.08;0.6
2021;8;25;1;11;20;11;-0.43;0.06
2021;8;25;2;4;9;4;-0.51;0.18
2021;8;25;3;5;10;4;-0.46;0.38
2021;8;25;4;13;23;12;-0.42;0.1
2021;8;25;5;123;182;107;-0.32;0.15
2021;8;25;6;528;904;440;-0.42;0.2
2021;8;25;7;1154;1983;844;-0.42;0.37
2021;8;25;8;1438;2298;985;-0.37;0.46
2021;8;25;9;1166;1546;821;-0.25;0.42
2021;8;25;10;1088;1281;777;-0.15;0.4
2021;8;25;11;1248;1385;869;-0.1;0.44
2021;8;25;12;1433;1600;990;-0.1;0.45
2021;8;25;13;1454;1634;1018;-0.11;0.43
2021;8;25;14;1528;1693;1054;-0.1;0.45
2021;8;25;15;1641;1947;1125;-0.16;0.46
2021;8;25;16;1791;2466;1245;-0.27;0.44
2021;8;25;17;1863;2963;1315;-0.37;0.42
2021;8;25;18;1346;1876;944;-0.28;0.43
2021;8;25;19;869;1073;624;-0.19;0.39
2021;8;25;20;706;818;502;-0.14;0.41
2021;8;25;21;633;766;461;-0.17;0.37
2021;8;25;22;516;625;396;-0.17;0.3
2021;8;25;23;353;409;260;-0.14;0.36
2021;8;26;0;146;146;93;0;0.58
2021;8;26;1;13;20;11;-0.36;0.13
2021;8;26;2;5;10;4;-0.51;0.24
2021;8;26;3;6;11;5;-0.49;0.18
2021;8;26;4;14;23;12;-0.39;0.2
2021;8;26;5;125;188;107;-0.34;0.17
2021;8;26;6;544;957;449;-0.43;0.21
2021;8;26;7;1251;2138;883;-0.42;0.42
2021;8;26;8;1567;2509;1034;-0.38;0.52
2021;8;26;9;1200;1569;826;-0.24;0.45
2021;8;26;10;1093;1244;770;-0.12;0.42
2021;8;26;11;1238;1336;868;-0.07;0.43
2021;8;26;12;1417;1535;992;-0.08;0.43
2021;8;26;13;1479;1583;1027;-0.07;0.44
2021;8;26;14;1592;1680;1079;-0.05;0.48
2021;8;26;15;1757;1949;1169;-0.1;0.5
2021;8;26;16;1881;2520;1290;-0.25;0.46
2021;8;26;17;1940;3068;1367;-0.37;0.42
2021;8;26;18;1377;1936;978;-0.29;0.41
2021;8;26;19;876;1124;648;-0.22;0.35
2021;8;26;20;749;876;540;-0.15;0.39
2021;8;26;21;696;873;536;-0.2;0.3
2021;8;26;22;574;707;454;-0.19;0.26
2021;8;26;23;411;478;299;-0.14;0.37
2021;8;27;0;174;189;109;-0.08;0.6
2021;8;27;1;16;26;14;-0.36;0.17
2021;8;27;2;7;14;6;-0.51;0.22
2021;8;27;3;7;15;5;-0.52;0.33
2021;8;27;4;14;30;12;-0.52;0.15
2021;8;27;5;118;174;104;-0.32;0.13
2021;8;27;6;477;750;408;-0.36;0.17
2021;8;27;7;1069;1602;791;-0.33;0.35
2021;8;27;8;1330;1957;938;-0.32;0.42
2021;8;27;9;1104;1428;794;-0.23;0.39
2021;8;27;10;1100;1254;777;-0.12;0.42
2021;8;27;11;1258;1386;897;-0.09;0.4
2021;8;27;12;1473;1597;1048;-0.08;0.41
2021;8;27;13;1577;1673;1100;-0.06;0.43
2021;8;27;14;1673;1746;1157;-0.04;0.45
2021;8;27;15;1808;1953;1250;-0.07;0.45
2021;8;27;16;1863;2274;1304;-0.18;0.43
2021;8;27;17;1827;2516;1317;-0.27;0.39
2021;8;27;18;1463;1846;1053;-0.21;0.39
2021;8;27;19;1021;1221;730;-0.16;0.4
2021;8;27;20;832;965;594;-0.14;0.4
2021;8;27;21;731;882;530;-0.17;0.38
2021;8;27;22;628;773;456;-0.19;0.38
2021;8;27;23;536;656;374;-0.18;0.43
2021;8;28;0;299;338;187;-0.11;0.6
2021;8;28;1;38;73;32;-0.49;0.18
2021;8;28;2;15;34;12;-0.58;0.21
2021;8;28;3;10;29;9;-0.65;0.15
2021;8;28;4;14;36;11;-0.6;0.28
2021;8;28;5;32;58;27;-0.44;0.22
2021;8;28;6;108;155;92;-0.31;0.17
2021;8;28;7;261;333;211;-0.21;0.24
2021;8;28;8;480;604;383;-0.21;0.25
2021;8;28;9;716;870;535;-0.18;0.34
2021;8;28;10;894;1101;644;-0.19;0.39
2021;8;28;11;1085;1345;775;-0.19;0.4
2021;8;28;12;1203;1527;865;-0.21;0.39
2021;8;28;13;1329;1669;942;-0.2;0.41
2021;8;28;14;1337;1642;943;-0.19;0.42
2021;8;28;15;1311;1570;919;-0.16;0.43
2021;8;28;16;1260;1522;882;-0.17;0.43
2021;8;28;17;1206;1470;840;-0.18;0.44
2021;8;28;18;1002;1245;705;-0.2;0.42
2021;8;28;19;806;1016;568;-0.21;0.42
2021;8;28;20;703;901;512;-0.22;0.37
2021;8;28;21;626;849;463;-0.26;0.35
2021;8;28;22;567;811;432;-0.3;0.31
2021;8;28;23;478;739;344;-0.35;0.39
2021;8;29;0;290;385;176;-0.25;0.65
2021;8;29;1;40;86;33;-0.53;0.23
2021;8;29;2;15;43;13;-0.64;0.17
2021;8;29;3;11;38;8;-0.72;0.35
2021;8;29;4;13;41;11;-0.69;0.15
2021;8;29;5;25;52;21;-0.51;0.22
2021;8;29;6;36;61;31;-0.41;0.15
2021;8;29;7;117;174;97;-0.33;0.21
2021;8;29;8;242;318;188;-0.24;0.28
2021;8;29;9;425;518;306;-0.18;0.39
2021;8;29;10;601;699;427;-0.14;0.41
2021;8;29;11;818;916;572;-0.11;0.43
2021;8;29;12;963;1095;654;-0.12;0.47
2021;8;29;13;1058;1219;737;-0.13;0.44
2021;8;29;14;1062;1226;735;-0.13;0.44
2021;8;29;15;1019;1181;711;-0.14;0.43
2021;8;29;16;1040;1173;692;-0.11;0.5
2021;8;29;17;975;1131;683;-0.14;0.43
2021;8;29;18;806;961;598;-0.16;0.35
2021;8;29;19;705;822;532;-0.14;0.33
2021;8;29;20;643;736;484;-0.13;0.33
2021;8;29;21;540;656;407;-0.18;0.33
2021;8;29;22;392;573;321;-0.32;0.22
2021;8;29;23;255;439;211;-0.42;0.21
2021;8;30;0;93;140;73;-0.33;0.29
2021;8;30;1;12;19;9;-0.38;0.28
2021;8;30;2;5;8;4;-0.45;0.22
2021;8;30;3;5;9;4;-0.41;0.31
2021;8;30;4;14;22;12;-0.35;0.18
2021;8;30;5;131;191;112;-0.31;0.17
2021;8;30;6;626;976;474;-0.36;0.32
2021;8;30;7;1698;2095;945;-0.19;0.8
2021;8;30;8;2009;2298;1031;-0.13;0.95
2021;8;30;9;1307;1357;767;-0.04;0.7
2021;8;30;10;1124;1091;735;0.03;0.53
2021;8;30;11;1320;1218;858;0.08;0.54
2021;8;30;12;1577;1422;1000;0.11;0.58
2021;8;30;13;1575;1457;1041;0.08;0.51
2021;8;30;14;1757;1523;1111;0.15;0.58
2021;8;30;15;1976;1779;1213;0.11;0.63
2021;8;30;16;2185;2375;1330;-0.08;0.64
2021;8;30;17;2111;2961;1379;-0.29;0.53
2021;8;30;18;1338;1719;938;-0.22;0.43
2021;8;30;19;804;913;579;-0.12;0.39
2021;8;30;20;646;700;464;-0.08;0.39
2021;8;30;21;570;626;410;-0.09;0.39
2021;8;30;22;430;510;344;-0.16;0.25
2021;8;30;23;279;344;223;-0.19;0.25
2021;8;31;0;113;123;73;-0.08;0.55
2021;8;31;1;12;17;9;-0.28;0.28
2021;8;31;2;4;9;4;-0.51;0.17
2021;8;31;3;5;9;4;-0.43;0.23
2021;8;31;4;13;22;11;-0.4;0.18
2021;8;31;5;133;191;109;-0.3;0.22
2021;8;31;6;660;1030;461;-0.36;0.43
2021;8;31;7;1981;2260;889;-0.12;1.23
2021;8;31;8;2445;2551;1023;-0.04;1.39
2021;8;31;9;1610;1552;818;0.04;0.97
2021;8;31;10;1300;1260;765;0.03;0.7
2021;8;31;11;1490;1364;868;0.09;0.72
2021;8;31;12;1837;1565;993;0.17;0.85
2021;8;31;13;1792;1597;1024;0.12;0.75
2021;8;31;14;1980;1685;1063;0.18;0.86
2021;8;31;15;2200;1979;1152;0.11;0.91
2021;8;31;16;2302;2605;1296;-0.12;0.78
2021;8;31;17;2270;3192;1391;-0.29;0.63
2021;8;31;18;1424;1947;966;-0.27;0.47
2021;8;31;19;818;1078;593;-0.24;0.38
2021;8;31;20;655;763;477;-0.14;0.37
2021;8;31;21;574;689;432;-0.17;0.33
2021;8;31;22;465;623;370;-0.25;0.26
2021;8;31;23;303;440;240;-0.31;0.26
2021;9;1;0;121;131;92;-0.08;0.31
2021;9;1;1;11;17;10;-0.34;0.13
2021;9;1;2;5;8;4;-0.38;0.41
2021;9;1;3;5;9;4;-0.41;0.44
2021;9;1;4;14;21;11;-0.37;0.2
2021;9;1;5;135;202;124;-0.33;0.09
2021;9;1;6;659;1276;631;-0.48;0.05
2021;9;1;7;2088;4644;1911;-0.55;0.09
2021;9;1;8;2586;5168;2145;-0.5;0.21
2021;9;1;9;1650;2798;1331;-0.41;0.24
2021;9;1;10;1308;2099;1094;-0.38;0.2
2021;9;1;11;1529;2166;1262;-0.29;0.21
2021;9;1;12;1934;2812;1643;-0.31;0.18
2021;9;1;13;1873;2626;1579;-0.29;0.19
2021;9;1;14;2044;3056;1702;-0.33;0.2
2021;9;1;15;2265;3745;1966;-0.4;0.15
2021;9;1;16;2385;4373;2113;-0.45;0.13
2021;9;1;17;2298;4492;2026;-0.49;0.13
2021;9;1;18;1478;2483;1290;-0.4;0.15
2021;9;1;19;854;1278;761;-0.33;0.12
2021;9;1;20;692;932;609;-0.26;0.14
2021;9;1;21;605;851;546;-0.29;0.11
2021;9;1;22;509;703;449;-0.28;0.13
2021;9;1;23;345;455;278;-0.24;0.24
2021;9;2;0;138;143;100;-0.03;0.37
2021;9;2;1;12;16;11;-0.25;0.08
2021;9;2;2;4;9;4;-0.52;0.07
2021;9;2;3;6;10;4;-0.41;0.46
2021;9;2;4;14;23;11;-0.38;0.23
2021;9;2;5;135;212;126;-0.37;0.07
2021;9;2;6;675;1355;662;-0.5;0.02
2021;9;2;7;2168;4817;2045;-0.55;0.06
2021;9;2;8;2688;5402;2368;-0.5;0.14
2021;9;2;9;1695;2883;1419;-0.41;0.19
2021;9;2;10;1326;2149;1142;-0.38;0.16
2021;9;2;11;1530;2179;1291;-0.3;0.18
2021;9;2;12;1912;2734;1665;-0.3;0.15
2021;9;2;13;1864;2681;1606;-0.3;0.16
2021;9;2;14;2068;3153;1805;-0.34;0.15
2021;9;2;15;2336;3857;2111;-0.39;0.11
2021;9;2;16;2483;4412;2212;-0.44;0.12
2021;9;2;17;2424;4588;2170;-0.47;0.12
2021;9;2;18;1562;2638;1392;-0.41;0.12
2021;9;2;19;971;1479;842;-0.34;0.15
2021;9;2;20;798;1119;664;-0.29;0.2
2021;9;2;21;752;1072;630;-0.3;0.19
2021;9;2;22;598;830;504;-0.28;0.19
2021;9;2;23;410;550;330;-0.26;0.24
2021;9;3;0;181;188;123;-0.04;0.47
2021;9;3;1;17;23;14;-0.28;0.23
2021;9;3;2;7;12;5;-0.38;0.49
2021;9;3;3;6;15;5;-0.57;0.3
2021;9;3;4;15;28;13;-0.45;0.22
2021;9;3;5;132;192;117;-0.31;0.13
2021;9;3;6;611;1078;582;-0.43;0.05
2021;9;3;7;1848;4021;1780;-0.54;0.04
2021;9;3;8;2279;4599;2020;-0.5;0.13
2021;9;3;9;1538;2628;1294;-0.41;0.19
2021;9;3;10;1342;2068;1103;-0.35;0.22
2021;9;3;11;1514;2203;1270;-0.31;0.19
2021;9;3;12;1897;2882;1655;-0.34;0.15
2021;9;3;13;1935;2870;1651;-0.33;0.17
2021;9;3;14;2127;3328;1868;-0.36;0.14
2021;9;3;15;2326;3883;2141;-0.4;0.09
2021;9;3;16;2353;4035;2153;-0.42;0.09
2021;9;3;17;2211;3864;2047;-0.43;0.08
2021;9;3;18;1671;2566;1501;-0.35;0.11
2021;9;3;19;1155;1656;1003;-0.3;0.15
2021;9;3;20;955;1271;818;-0.25;0.17
2021;9;3;21;840;1104;692;-0.24;0.21
2021;9;3;22;701;1002;589;-0.3;0.19
2021;9;3;23;579;842;498;-0.31;0.16
2021;9;4;0;324;430;252;-0.25;0.28
2021;9;4;1;44;91;45;-0.51;-0.01
2021;9;4;2;15;41;19;-0.63;-0.19
2021;9;4;3;11;35;12;-0.68;-0.05
2021;9;4;4;14;39;13;-0.64;0.12
2021;9;4;5;34;63;27;-0.45;0.26
2021;9;4;6;118;165;94;-0.28;0.26
2021;9;4;7;306;391;234;-0.22;0.31
2021;9;4;8;549;749;451;-0.27;0.22
2021;9;4;9;767;1037;623;-0.26;0.23
2021;9;4;10;921;1237;752;-0.26;0.23
2021;9;4;11;1091;1477;913;-0.26;0.2
2021;9;4;12;1218;1672;1031;-0.27;0.18
2021;9;4;13;1334;1828;1119;-0.27;0.19
2021;9;4;14;1344;1850;1115;-0.27;0.2
2021;9;4;15;1295;1806;1094;-0.28;0.18
2021;9;4;16;1294;1801;1078;-0.28;0.2
2021;9;4;17;1274;1768;1046;-0.28;0.22
2021;9;4;18;1067;1427;866;-0.25;0.23
2021;9;4;19;881;1189;682;-0.26;0.29
2021;9;4;20;773;1079;612;-0.28;0.26
2021;9;4;21;676;903;518;-0.25;0.3
2021;9;4;22;588;869;469;-0.32;0.25
2021;9;4;23;521;820;402;-0.37;0.3
2021;9;5;0;300;447;234;-0.33;0.28
2021;9;5;1;43;111;43;-0.61;0.01
2021;9;5;2;16;51;15;-0.69;0.03
2021;9;5;3;12;46;9;-0.75;0.28
2021;9;5;4;13;49;10;-0.74;0.31
2021;9;5;5;25;54;15;-0.53;0.65
2021;9;5;6;42;59;25;-0.29;0.69
2021;9;5;7;140;175;91;-0.2;0.54
2021;9;5;8;294;350;203;-0.16;0.44
2021;9;5;9;501;604;350;-0.17;0.43
2021;9;5;10;682;797;489;-0.14;0.39
2021;9;5;11;871;1051;658;-0.17;0.32
2021;9;5;12;953;1273;749;-0.25;0.27
2021;9;5;13;1058;1403;828;-0.25;0.28
2021;9;5;14;1045;1419;845;-0.26;0.24
2021;9;5;15;994;1380;837;-0.28;0.19
2021;9;5;16;986;1391;816;-0.29;0.21
2021;9;5;17;1029;1359;816;-0.24;0.26
2021;9;5;18;932;1161;701;-0.2;0.33
2021;9;5;19;845;1024;632;-0.17;0.34
2021;9;5;20;804;923;582;-0.13;0.38
2021;9;5;21;670;745;463;-0.1;0.45
2021;9;5;22;461;537;330;-0.14;0.4
2021;9;5;23;262;316;187;-0.17;0.4
2021;9;6;0;88;96;63;-0.09;0.39
2021;9;6;1;9;14;7;-0.35;0.26
2021;9;6;2;3;7;3;-0.52;0.23
2021;9;6;3;5;8;3;-0.42;0.46
2021;9;6;4;13;20;11;-0.36;0.14
2021;9;6;5;139;223;128;-0.38;0.08
2021;9;6;6;753;1404;662;-0.46;0.14
2021;9;6;7;2627;4828;2012;-0.46;0.31
2021;9;6;8;3084;5400;2194;-0.43;0.41
2021;9;6;9;1792;2913;1296;-0.38;0.38
2021;9;6;10;1415;2116;1055;-0.33;0.34
2021;9;6;11;1558;2114;1200;-0.26;0.3
2021;9;6;12;1964;2547;1535;-0.23;0.28
2021;9;6;13;1883;2460;1496;-0.23;0.26
2021;9;6;14;2139;2944;1675;-0.27;0.28
2021;9;6;15;2573;3804;1982;-0.32;0.3
2021;9;6;16;2797;4576;2124;-0.39;0.32
2021;9;6;17;2634;4783;2027;-0.45;0.3
2021;9;6;18;1499;2478;1247;-0.4;0.2
2021;9;6;19;836;1224;743;-0.32;0.13
2021;9;6;20;655;877;596;-0.25;0.1
2021;9;6;21;568;761;511;-0.25;0.11
2021;9;6;22;428;591;390;-0.27;0.1
2021;9;6;23;257;336;236;-0.24;0.09
2021;9;7;0;88;103;75;-0.14;0.18
2021;9;7;1;8;13;8;-0.35;0.02
2021;9;7;2;4;6;3;-0.44;0.25
2021;9;7;3;4;9;3;-0.52;0.25
2021;9;7;4;12;21;11;-0.41;0.13
2021;9;7;5;129;220;125;-0.41;0.03
2021;9;7;6;768;1416;669;-0.46;0.15
2021;9;7;7;2841;4994;2022;-0.43;0.4
2021;9;7;8;3318;5470;2252;-0.39;0.47
2021;9;7;9;1900;2899;1362;-0.34;0.4
2021;9;7;10;1481;2089;1107;-0.29;0.34
2021;9;7;11;1621;2106;1277;-0.23;0.27
2021;9;7;12;2079;2652;1655;-0.22;0.26
2021;9;7;13;2006;2586;1583;-0.22;0.27
2021;9;7;14;2304;3100;1772;-0.26;0.3
2021;9;7;15;2717;3862;2000;-0.3;0.36
2021;9;7;16;2818;4469;2101;-0.37;0.34
2021;9;7;17;2769;4746;2101;-0.42;0.32
2021;9;7;18;1626;2590;1305;-0.37;0.25
2021;9;7;19;925;1334;762;-0.31;0.21
2021;9;7;20;710;963;617;-0.26;0.15
2021;9;7;21;626;830;545;-0.25;0.15
2021;9;7;22;549;665;444;-0.17;0.24
2021;9;7;23;363;464;269;-0.22;0.35
2021;9;8;0;123;131;92;-0.06;0.34
2021;9;8;1;13;17;10;-0.25;0.28
2021;9;8;2;5;8;4;-0.43;0.31
2021;9;8;3;5;9;4;-0.49;0.25
2021;9;8;4;13;21;11;-0.38;0.17
2021;9;8;5;134;202;124;-0.34;0.09
2021;9;8;6;729;1276;631;-0.43;0.16
2021;9;8;7;2681;4644;1911;-0.42;0.4
2021;9;8;8;3121;5168;2145;-0.4;0.46
2021;9;8;9;1830;2798;1331;-0.35;0.37
2021;9;8;10;1516;2099;1094;-0.28;0.39
2021;9;8;11;1730;2166;1262;-0.2;0.37
2021;9;8;12;2183;2812;1643;-0.22;0.33
2021;9;8;13;2086;2626;1579;-0.21;0.32
2021;9;8;14;2320;3056;1702;-0.24;0.36
2021;9;8;15;2629;3745;1966;-0.3;0.34
2021;9;8;16;2790;4373;2113;-0.36;0.32
2021;9;8;17;2590;4492;2026;-0.42;0.28
2021;9;8;18;1594;2483;1290;-0.36;0.24
2021;9;8;19;975;1278;761;-0.24;0.28
2021;9;8;20;824;932;609;-0.12;0.35
2021;9;8;21;778;851;546;-0.09;0.42
2021;9;8;22;641;703;449;-0.09;0.43
2021;9;8;23;393;455;278;-0.14;0.41
2021;9;9;0;143;143;100;0;0.42
2021;9;9;1;12;16;11;-0.27;0.06
2021;9;9;2;5;9;4;-0.45;0.23
2021;9;9;3;6;10;4;-0.46;0.35
2021;9;9;4;14;23;11;-0.36;0.27
2021;9;9;5;137;212;126;-0.35;0.09
2021;9;9;6;758;1355;662;-0.44;0.15
2021;9;9;7;2802;4817;2045;-0.42;0.37
2021;9;9;8;3266;5402;2368;-0.4;0.38
2021;9;9;9;1906;2883;1419;-0.34;0.34
2021;9;9;10;1543;2149;1142;-0.28;0.35
2021;9;9;11;1647;2179;1291;-0.24;0.28
2021;9;9;12;2098;2734;1665;-0.23;0.26
2021;9;9;13;1992;2681;1606;-0.26;0.24
